order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,ref_num,Name Prefix,First Name,Middle Initial,Last Name,Gender,age,full_name,E Mail,Customer Since,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Discount_Percent
100543370,7/23/2021,received,873480,APPKEN5AC4866615BC1,2,5053,5053,0,5053,Appliances,cod,Valid,31449,2021,Jul-21,705219,Mr.,Adalberto,C,Krull,M,46,"Krull, Adalberto",adalberto.krull@yahoo.com,4/10/2007,514-31-0441,304-292-8991,Twin Branch,McDowell,Twin Branch,WV,24889,South,ackrull,0
100543372,7/23/2021,received,873488,ENTSAM5A7BE6883BCB7,1,2850,0,0,0,Entertainment,cod,Valid,31449,2021,Jul-21,705219,Mr.,Adalberto,C,Krull,M,46,"Krull, Adalberto",adalberto.krull@yahoo.com,4/10/2007,514-31-0441,304-292-8991,Twin Branch,McDowell,Twin Branch,WV,24889,South,ackrull,2.105263158
100543373,7/23/2021,received,873489,APPDAW5A54A37C07D7C,1,755,0,0,0,Appliances,cod,Valid,31449,2021,Jul-21,705219,Mr.,Adalberto,C,Krull,M,46,"Krull, Adalberto",adalberto.krull@yahoo.com,4/10/2007,514-31-0441,304-292-8991,Twin Branch,McDowell,Twin Branch,WV,24889,South,ackrull,2.649006623
100546104,7/31/2021,canceled,877906,APPANE59FADA7BF1361,2,73,73,0,73,Appliances,bankalfalah,Gross,31449,2021,Jul-21,705219,Mr.,Adalberto,C,Krull,M,46,"Krull, Adalberto",adalberto.krull@yahoo.com,4/10/2007,514-31-0441,304-292-8991,Twin Branch,McDowell,Twin Branch,WV,24889,South,ackrull,0
100546104,7/31/2021,canceled,877907,BAGMUA5A32605AD1239,2,30,30,0,30,Beauty & Grooming,bankalfalah,Gross,31449,2021,Jul-21,705219,Mr.,Adalberto,C,Krull,M,46,"Krull, Adalberto",adalberto.krull@yahoo.com,4/10/2007,514-31-0441,304-292-8991,Twin Branch,McDowell,Twin Branch,WV,24889,South,ackrull,0
100546105,7/31/2021,order_refunded,877908,APPANE59FADA7BF1361,2,73,73,0,73,Appliances,cod,Valid,31449,2021,Jul-21,705219,Mr.,Adalberto,C,Krull,M,46,"Krull, Adalberto",adalberto.krull@yahoo.com,4/10/2007,514-31-0441,304-292-8991,Twin Branch,McDowell,Twin Branch,WV,24889,South,ackrull,0
100546105,7/31/2021,order_refunded,877909,BAGMUA5A32605AD1239,2,30,30,0,30,Beauty & Grooming,cod,Valid,31449,2021,Jul-21,705219,Mr.,Adalberto,C,Krull,M,46,"Krull, Adalberto",adalberto.krull@yahoo.com,4/10/2007,514-31-0441,304-292-8991,Twin Branch,McDowell,Twin Branch,WV,24889,South,ackrull,0
100551006,8/18/2021,received,885933,COMCOO5AB20972916CD,2,329.9,329.9,0,329.9,Computing,cod,Valid,31449,2021,Aug-21,705219,Mr.,Adalberto,C,Krull,M,46,"Krull, Adalberto",adalberto.krull@yahoo.com,4/10/2007,514-31-0441,304-292-8991,Twin Branch,McDowell,Twin Branch,WV,24889,South,ackrull,0
100551351,8/19/2021,received,886438,BAGPOO5AEC426269EFB,3,19.5,39,0,39,Beauty & Grooming,cod,Valid,31449,2021,Aug-21,705219,Mr.,Adalberto,C,Krull,M,46,"Krull, Adalberto",adalberto.krull@yahoo.com,4/10/2007,514-31-0441,304-292-8991,Twin Branch,McDowell,Twin Branch,WV,24889,South,ackrull,0
100551351,8/19/2021,received,886439,BAGMUA5A32605A1542B,2,30,30,0,30,Beauty & Grooming,cod,Valid,31449,2021,Aug-21,705219,Mr.,Adalberto,C,Krull,M,46,"Krull, Adalberto",adalberto.krull@yahoo.com,4/10/2007,514-31-0441,304-292-8991,Twin Branch,McDowell,Twin Branch,WV,24889,South,ackrull,0
100355277,10/3/2020,complete,575923,BT_BT-263,11,12.5,125,0,125,Mobiles & Tablets,cod,Net,19117,2020,Oct-20,247660,Prof.,Vito,H,Hooker,M,28,"Hooker, Vito",vito.hooker@gmail.com,7/16/2015,533-71-8639,228-568-8979,Stennis Space Center,Hancock,Stennis Space Center,MS,39522,South,vhhooker,0
100383531,12/20/2020,canceled,621834,COMWES59E079975C1A9,2,631.6,631.6,0,631.6,Computing,Easypay,Gross,19117,2020,Dec-20,247660,Prof.,Vito,H,Hooker,M,28,"Hooker, Vito",vito.hooker@gmail.com,7/16/2015,533-71-8639,228-568-8979,Stennis Space Center,Hancock,Stennis Space Center,MS,39522,South,vhhooker,0
100383531,12/20/2020,canceled,621835,MATHUA5A0C4EDF44ACB,1,1998.4,0,0,0,Mobiles & Tablets,Easypay,Gross,19117,2020,Dec-20,247660,Prof.,Vito,H,Hooker,M,28,"Hooker, Vito",vito.hooker@gmail.com,7/16/2015,533-71-8639,228-568-8979,Stennis Space Center,Hancock,Stennis Space Center,MS,39522,South,vhhooker,2.502001601
100355280,10/3/2020,complete,575928,PC_1P SP CRW-004,2,15,15,0,15,Men's Fashion,cod,Net,4738,2020,Oct-20,228613,Ms.,Halina,S,Nourse,F,31,"Nourse, Halina",halina.nourse@btinternet.com,10/30/2002,007-11-4047,218-782-5739,Mankato,Blue Earth,Mankato,MN,56001,Midwest,hsnourse,0
100355280,10/3/2020,complete,575929,PC_1P MCD-021,2,27.5,27.5,0,27.5,Men's Fashion,cod,Net,4738,2020,Oct-20,228613,Ms.,Halina,S,Nourse,F,31,"Nourse, Halina",halina.nourse@btinternet.com,10/30/2002,007-11-4047,218-782-5739,Mankato,Blue Earth,Mankato,MN,56001,Midwest,hsnourse,0
100355280,10/3/2020,complete,575930,SC_7g,2,64.5,64.5,0,64.5,Men's Fashion,cod,Net,4738,2020,Oct-20,228613,Ms.,Halina,S,Nourse,F,31,"Nourse, Halina",halina.nourse@btinternet.com,10/30/2002,007-11-4047,218-782-5739,Mankato,Blue Earth,Mankato,MN,56001,Midwest,hsnourse,0
100355280,10/3/2020,complete,575931,PC_1P SP CRW-003,2,15,15,0,15,Men's Fashion,cod,Net,4738,2020,Oct-20,228613,Ms.,Halina,S,Nourse,F,31,"Nourse, Halina",halina.nourse@btinternet.com,10/30/2002,007-11-4047,218-782-5739,Mankato,Blue Earth,Mankato,MN,56001,Midwest,hsnourse,0
100426375,12/29/2020,complete,696042,MEFAYB59FAB691A9915,2,49.9,49.9,0,49.9,Men's Fashion,cod,Net,4738,2020,Dec-20,228613,Ms.,Halina,S,Nourse,F,31,"Nourse, Halina",halina.nourse@btinternet.com,10/30/2002,007-11-4047,218-782-5739,Mankato,Blue Earth,Mankato,MN,56001,Midwest,hsnourse,0
100426375,12/29/2020,complete,696043,HALANG59F86599BA709,2,99.9,99.9,0,99.9,Home & Living,cod,Net,4738,2020,Dec-20,228613,Ms.,Halina,S,Nourse,F,31,"Nourse, Halina",halina.nourse@btinternet.com,10/30/2002,007-11-4047,218-782-5739,Mankato,Blue Earth,Mankato,MN,56001,Midwest,hsnourse,0
100355282,10/3/2020,received,575933,cr_PUMPKIN SEEDS SMALL,3,15,30,6,24,Soghaat,cod,Valid,60308,2020,Oct-20,802264,Ms.,Palma,J,Weatherford,F,58,"Weatherford, Palma",palma.weatherford@gmail.com,9/25/2005,347-08-3485,479-860-9193,Yellville,Marion,Yellville,AR,72687,South,pjweatherford,20
100355282,10/3/2020,received,575934,BD_BIG DEAL_10,3,85,170,34,136,Mobiles & Tablets,cod,Valid,60308,2020,Oct-20,802264,Ms.,Palma,J,Weatherford,F,58,"Weatherford, Palma",palma.weatherford@gmail.com,9/25/2005,347-08-3485,479-860-9193,Yellville,Marion,Yellville,AR,72687,South,pjweatherford,20
100355293,10/3/2020,order_refunded,575953,Rubian_U8 Smart Watch,2,86.5,86.5,16.78,69.72,Mobiles & Tablets,cod,Valid,60308,2020,Oct-20,802264,Ms.,Palma,J,Weatherford,F,58,"Weatherford, Palma",palma.weatherford@gmail.com,9/25/2005,347-08-3485,479-860-9193,Yellville,Marion,Yellville,AR,72687,South,pjweatherford,19.39884393
100355293,10/3/2020,order_refunded,575954,NDF_Almond American 100gm,2,16.6,16.6,3.22,13.38,Soghaat,cod,Valid,60308,2020,Oct-20,802264,Ms.,Palma,J,Weatherford,F,58,"Weatherford, Palma",palma.weatherford@gmail.com,9/25/2005,347-08-3485,479-860-9193,Yellville,Marion,Yellville,AR,72687,South,pjweatherford,19.39759036
100355298,10/3/2020,order_refunded,575959,NDF_Almond American 200gm,2,33.1,33.1,0,33.1,Soghaat,cod,Valid,60308,2020,Oct-20,802264,Ms.,Palma,J,Weatherford,F,58,"Weatherford, Palma",palma.weatherford@gmail.com,9/25/2005,347-08-3485,479-860-9193,Yellville,Marion,Yellville,AR,72687,South,pjweatherford,0
100355298,10/3/2020,order_refunded,575960,RUB_Rubian Zipper,2,15.5,15.5,0,15.5,Mobiles & Tablets,cod,Valid,60308,2020,Oct-20,802264,Ms.,Palma,J,Weatherford,F,58,"Weatherford, Palma",palma.weatherford@gmail.com,9/25/2005,347-08-3485,479-860-9193,Yellville,Marion,Yellville,AR,72687,South,pjweatherford,0
100355298,10/3/2020,order_refunded,575961,BD_BIG DEAL_3-2,2,38,38,0,38,Mobiles & Tablets,cod,Valid,60308,2020,Oct-20,802264,Ms.,Palma,J,Weatherford,F,58,"Weatherford, Palma",palma.weatherford@gmail.com,9/25/2005,347-08-3485,479-860-9193,Yellville,Marion,Yellville,AR,72687,South,pjweatherford,0
100355298,10/3/2020,order_refunded,575962,iGeek_Selfie Stick Universal for All Mobile Phones,2,14.5,14.5,0,14.5,Mobiles & Tablets,cod,Valid,60308,2020,Oct-20,802264,Ms.,Palma,J,Weatherford,F,58,"Weatherford, Palma",palma.weatherford@gmail.com,9/25/2005,347-08-3485,479-860-9193,Yellville,Marion,Yellville,AR,72687,South,pjweatherford,0
100355300,10/3/2020,order_refunded,575964,Bata_8816462-42,2,199.9,199.9,0,199.9,Men's Fashion,cod,Valid,60308,2020,Oct-20,802264,Ms.,Palma,J,Weatherford,F,58,"Weatherford, Palma",palma.weatherford@gmail.com,9/25/2005,347-08-3485,479-860-9193,Yellville,Marion,Yellville,AR,72687,South,pjweatherford,0
100355306,10/3/2020,order_refunded,575971,Bata_8816462-41,2,199.9,199.9,0,199.9,Men's Fashion,cod,Valid,60308,2020,Oct-20,802264,Ms.,Palma,J,Weatherford,F,58,"Weatherford, Palma",palma.weatherford@gmail.com,9/25/2005,347-08-3485,479-860-9193,Yellville,Marion,Yellville,AR,72687,South,pjweatherford,0
100358172,10/18/2020,canceled,580941,APPKEN59AD7E1123228,2,0,0,0,0,Appliances,cod,Gross,60308,2020,Oct-20,802264,Ms.,Palma,J,Weatherford,F,58,"Weatherford, Palma",palma.weatherford@gmail.com,9/25/2005,347-08-3485,479-860-9193,Yellville,Marion,Yellville,AR,72687,South,pjweatherford,0
100358170,10/18/2020,canceled,580936,MATBIG59AC9D558361D,2,35,35,0,35,Mobiles & Tablets,cod,Gross,60308,2020,Oct-20,802264,Ms.,Palma,J,Weatherford,F,58,"Weatherford, Palma",palma.weatherford@gmail.com,9/25/2005,347-08-3485,479-860-9193,Yellville,Marion,Yellville,AR,72687,South,pjweatherford,0
100358170,10/18/2020,canceled,580937,APPSUP59AC97600FE4A,2,0,0,0,0,Appliances,cod,Gross,60308,2020,Oct-20,802264,Ms.,Palma,J,Weatherford,F,58,"Weatherford, Palma",palma.weatherford@gmail.com,9/25/2005,347-08-3485,479-860-9193,Yellville,Marion,Yellville,AR,72687,South,pjweatherford,0
100358186,10/18/2020,canceled,580957,APPDAW59AD7E0D2D520,2,0,0,0,0,Appliances,cod,Gross,60308,2020,Oct-20,802264,Ms.,Palma,J,Weatherford,F,58,"Weatherford, Palma",palma.weatherford@gmail.com,9/25/2005,347-08-3485,479-860-9193,Yellville,Marion,Yellville,AR,72687,South,pjweatherford,0
100358194,10/18/2020,received,580965,MEFADO59AD7676A9862-M,2,100,100,0,100,Men's Fashion,cod,Valid,60308,2020,Oct-20,802264,Ms.,Palma,J,Weatherford,F,58,"Weatherford, Palma",palma.weatherford@gmail.com,9/25/2005,347-08-3485,479-860-9193,Yellville,Marion,Yellville,AR,72687,South,pjweatherford,0
100355284,10/3/2020,canceled,575936,mdeal_MD-Gold&Blackwatch,2,29.9,29.9,0,29.9,Men's Fashion,cod,Gross,60309,2020,Oct-20,903356,Mrs.,Ursula,I,Rakes,F,45,"Rakes, Ursula",ursula.rakes@rediffmail.com,5/10/2016,266-99-4474,339-844-9131,Brimfield,Hampden,Brimfield,MA,1010,Northeast,uirakes,0
100355281,10/3/2020,complete,575932,BD_BIG DEAL_10,2,85,85,0,85,Mobiles & Tablets,cod,Net,21328,2020,Oct-20,520596,Mr.,Demetrius,A,Navarra,M,31,"Navarra, Demetrius",demetrius.navarra@gmail.com,7/15/2017,449-99-4284,212-518-7235,White Plains,Westchester,White Plains,NY,10607,Northeast,danavarra,0
100355285,10/3/2020,complete,575937,RS_Baklawa 500gm,2,34,34,5.1,28.9,Soghaat,Payaxis,Net,7915,2020,Oct-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,15
100355285,10/3/2020,complete,575938,Aladdin_140-FRICTION_POWER_TOYS-6832,2,98,98,14.7,83.3,Kids & Baby,Payaxis,Net,7915,2020,Oct-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,15
100355285,10/3/2020,complete,575939,PlanetX_PX-9255,2,32.5,32.5,4.875,27.625,Kids & Baby,Payaxis,Net,7915,2020,Oct-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,15
100355285,10/3/2020,complete,575940,PlanetX_SS-9020,2,110,110,16.5,93.5,Kids & Baby,Payaxis,Net,7915,2020,Oct-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,15
100355285,10/3/2020,complete,575941,PlanetX_PX-9132,2,87.5,87.5,13.125,74.375,Kids & Baby,Payaxis,Net,7915,2020,Oct-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,15
100376523,12/12/2020,canceled,609287,APPSEN59FFFBB021DA8,2,284,284,42.6,241.4,Appliances,Easypay,Gross,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,15
100376525,12/12/2020,canceled,609289,APPSEN59FFFBB021DA8,2,284,284,42.6,241.4,Appliances,Easypay,Gross,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,15
100376526,12/12/2020,order_refunded,609290,APPSEN59FFFBB021DA8,2,284,284,42.6,241.4,Appliances,Easypay,Valid,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,15
100377307,12/13/2020,canceled,610565,APPSEN59FFFA1736A0D,3,141.9,283.8,56.76,227.04,Appliances,Easypay,Gross,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,20
100377961,12/13/2020,complete,611456,APPSEN59FFFA1736A0D,3,141.9,283.8,56.76,227.04,Appliances,Easypay,Net,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,20
100386769,12/20/2020,canceled,628014,APPPHI59ACAAC70940A,2,314.6,314.6,0,314.6,Appliances,Easypay,Gross,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,0
100386769,12/20/2020,canceled,628015,SNO59C0C19EBF987,2,75.9,75.9,0,75.9,Superstore,Easypay,Gross,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,0
100389382,12/20/2020,canceled,632368,APPPHI59ACAAC70940A,3,314.6,629.2,165.84,463.36,Appliances,Easypay,Gross,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,26.35727908
100389420,12/20/2020,canceled,632466,APPPHI59ACAAC70940A,2,314.6,314.6,0,314.6,Appliances,Easypay,Gross,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,0
100389439,12/20/2020,canceled,632494,APPPHI59ACAAC70940A,3,314.6,629.2,125.84,503.36,Appliances,Easypay,Gross,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,20
100393009,12/21/2020,canceled,638804,APPPHI59ACAAC70940A,2,314.6,314.6,0,314.6,Appliances,Easypay,Gross,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,0
100393125,12/21/2020,canceled,639006,APPPHI59ACAAC70940A,3,314.6,629.2,125.84,503.36,Appliances,Easypay,Gross,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,20
100395751,12/22/2020,canceled,643676,APPPHI59ACAAC70940A,2,314.6,314.6,0,314.6,Appliances,Easypay,Gross,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,0
100396730,12/22/2020,complete,645500,APPPHI59ACAAC70940A,3,314.6,629.2,125.84,503.36,Appliances,Easypay,Net,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,20
100400501,12/23/2020,received,652264,SEH59F0ACA48B4A1,3,49.82,99.64,19.928,79.712,Superstore,Easypay,Valid,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,20
100400501,12/23/2020,received,652265,MOR5A068E1288393,3,30,60,12,48,Superstore,Easypay,Valid,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,20
100400501,12/23/2020,received,652266,HALHED59D47C178EC47,3,64.9,129.8,25.96,103.84,Home & Living,Easypay,Valid,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,20
100422247,12/28/2020,canceled,689762,BAGPHI59ACAAB8DA687,3,352.9,705.8,141.16,564.64,Beauty & Grooming,Easypay,Gross,7915,2020,Dec-20,721401,Mrs.,Julie,E,Mckechnie,F,59,"Mckechnie, Julie",julie.mckechnie@gmail.com,10/17/2016,507-57-5980,303-213-0759,Vernon,Yuma,Vernon,CO,80755,West,jemckechnie,20
100355286,10/3/2020,canceled,575942,HAS_1023,2,327.8,327.8,0,327.8,Entertainment,cod,Gross,60310,2020,Oct-20,475026,Mr.,Herbert,M,Chason,M,49,"Chason, Herbert",herbert.chason@gmail.com,6/28/1995,333-11-0938,225-832-0514,Amite,Tangipahoa,Amite,LA,70422,South,hmchason,0
100355283,10/3/2020,complete,575935,Infinix_HotSmartX5010-Gold,3,959.9,1919.8,507.97,1411.83,Mobiles & Tablets,Payaxis,Net,60311,2020,Oct-20,301846,Ms.,Omega,T,Parish,F,26,"Parish, Omega",omega.parish@microsoft.com,5/26/1992,097-02-2158,240-947-2151,Brownsville,Washington,Brownsville,MD,21715,South,otparish,26.45952703
100355289,10/3/2020,complete,575945,Infinix_HotSmartX5010-Gold,2,959.9,959.9,110,849.9,Mobiles & Tablets,Easypay,Net,16578,2020,Oct-20,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,11.45952703
100396388,12/22/2020,complete,644891,MEFBNB59FC74FFCBC1B-M,2,24.9,24.9,2.49,22.41,Men's Fashion,Easypay_MA,Net,16578,2020,Dec-20,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,10
100396388,12/22/2020,complete,644893,MEFBNB59FC7506034B7-M,2,49.9,49.9,4.99,44.91,Men's Fashion,Easypay_MA,Net,16578,2020,Dec-20,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,10
100396388,12/22/2020,complete,644895,BAGSTY59F9C10CDFF3D,2,31.9,31.9,3.19,28.71,Beauty & Grooming,Easypay_MA,Net,16578,2020,Dec-20,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,10
100433036,1/6/2021,complete,708374,BAGLOR5A12C5B831E9C,2,24.7,24.7,0,24.7,Beauty & Grooming,Easypay,Net,16578,2021,Jan-21,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,0
100433036,1/6/2021,complete,708375,BAGPON5A099F50546CA,2,19.9,19.9,0,19.9,Beauty & Grooming,Easypay,Net,16578,2021,Jan-21,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,0
100433036,1/6/2021,complete,708376,KABC-T59BBC0C3162B9-S,2,13.2,13.2,0,13.2,Kids & Baby,Easypay,Net,16578,2021,Jan-21,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,0
100433036,1/6/2021,complete,708378,KAB4US59AD6CF9E69D8,2,11.9,11.9,0,11.9,Kids & Baby,Easypay,Net,16578,2021,Jan-21,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,0
100433036,1/6/2021,complete,708379,COMSAN5A0C47A74BC92,2,73.4,73.4,0,73.4,Computing,Easypay,Net,16578,2021,Jan-21,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,0
100442093,2/3/2021,complete,724672,ENTNOB5A4633C950FAD,1,1562.5,0,0,0,Entertainment,Easypay,Net,16578,2021,Feb-21,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,6.4
100451064,3/13/2021,received,740532,KABBRA5A71C1BBEE158,2,74,74,0,74,Kids & Baby,Easypay,Valid,16578,2021,Mar-21,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,0
100451064,3/13/2021,received,740533,MATMI5A3777BCCE4B2,2,17.5,17.5,0,17.5,Mobiles & Tablets,Easypay,Valid,16578,2021,Mar-21,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,0
100451064,3/13/2021,received,740534,MATSAM59BA87F313675,3,11.1,22.2,0,22.2,Mobiles & Tablets,Easypay,Valid,16578,2021,Mar-21,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,0
100488002,4/26/2021,canceled,795542,HALASA5A8BF222CADB8,2,139.9,139.9,0,139.9,Home & Living,Easypay,Gross,16578,2021,Apr-21,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,0
100488009,4/26/2021,complete,795556,HALASA5A8BF222CADB8,2,139.9,139.9,0,139.9,Home & Living,Easypay,Net,16578,2021,Apr-21,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,0
100510192,5/8/2021,complete,820235,WOFSIT5A993A7D9C246,2,63,63,0,63,Women's Fashion,Easypay,Net,16578,2021,May-21,289258,Mr.,Rufus,U,Lachance,M,53,"Lachance, Rufus",rufus.lachance@gmail.com,11/8/2012,267-99-8952,319-870-6259,Saint Olaf,Clayton,Saint Olaf,IA,52072,Midwest,rulachance,0
